Date Time,VALUE,QUALITY,COMMENT
2014/09/09 00:00:00,0.00,255,
2014/09/10 00:00:00,0.00,255,
2014/09/11 00:00:00,0.00,255,
2014/09/12 00:00:00,0.00,255,
2014/09/13 00:00:00,0.00,255,
2014/09/14 00:00:00,0.00,255,
2014/09/15 00:00:00,0.00,255,
2014/09/16 00:00:00,0.00,255,
2014/09/17 00:00:00,0.00,255,
2014/09/18 00:00:00,0.00,255,
2014/09/19 00:00:00,0.00,255,
2014/09/20 00:00:00,0.00,255,
2014/09/21 00:00:00,0.00,255,
2014/09/22 00:00:00,0.00,255,
2014/09/23 00:00:00,0.00,255,
2014/09/24 00:00:00,0.00,255,
2014/09/25 00:00:00,0.00,255,
2014/09/26 00:00:00,0.00,255,
2014/09/27 00:00:00,0.00,255,
2014/09/28 00:00:00,0.00,255,
2014/09/29 00:00:00,0.00,255,
2014/09/30 00:00:00,0.00,255,
2014/10/01 00:00:00,0.00,255,
2014/10/02 00:00:00,0.00,255,
2014/10/03 00:00:00,0.00,255,
2014/10/04 00:00:00,0.00,255,
2014/10/05 00:00:00,0.00,255,
2014/10/06 00:00:00,0.00,255,
2014/10/07 00:00:00,0.00,255,
2014/10/08 00:00:00,0.00,255,
2014/10/09 00:00:00,0.00,255,
2014/10/10 00:00:00,0.00,255,
2014/10/11 00:00:00,0.00,255,
2014/10/12 00:00:00,0.00,255,
2014/10/13 00:00:00,0.00,255,
2014/10/14 00:00:00,0.00,255,
2014/10/15 00:00:00,0.00,255,
2014/10/16 00:00:00,0.00,255,
2014/10/17 00:00:00,0.00,255,
2014/10/18 00:00:00,0.00,255,
2014/10/19 00:00:00,0.00,255,
2014/10/20 00:00:00,0.00,255,
2014/10/21 00:00:00,0.00,255,
2014/10/22 00:00:00,0.00,255,
2014/10/23 00:00:00,0.00,255,
2014/10/24 00:00:00,0.00,255,
2014/10/25 00:00:00,0.00,255,
2014/10/26 00:00:00,0.00,255,
2014/10/27 00:00:00,0.00,255,
2014/10/28 00:00:00,0.00,255,
2014/10/29 00:00:00,0.00,255,
2014/10/30 00:00:00,0.00,255,
2014/10/31 00:00:00,0.00,255,
2014/11/01 00:00:00,0.00,255,
2014/11/02 00:00:00,0.00,255,
